stacks_tx_id,tx_hash,synthetic_block_id,stacks_block_height,duration_ms,clarity_runtime,clarity_read_count,clarity_read_length,clarity_write_count,clarity_write_length
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24139,7306224,820.786,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24132,7306224,819.557,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24146,7306224,819.247,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24134,7306224,819.195,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24138,7306224,819.057,143382074,5595,10346428,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24171,7306278,816.516,141919879,5468,10067623,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24140,7306224,815.55,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24131,7306224,815.027,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24133,7306224,814.693,143382074,5595,10346428,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24174,7306278,813.469,141919879,5468,10067623,97,10370
