span_id,context,name,wall_ms,self_wall_ms,total_calls,distinct_blocks,pct_blocks,distinct_txs,pct_txs
285,clarity::user::read-only,get-share-fee-to,97.69,0.41,1208,181,1.2,223,0.7
384,clarity::user::read-only,get-switch-threshold,602.23,0.41,1245,109,0.7,135,0.4
334,clarity::user::private,expect-active-decoder-contract,95.22,0.4,63,55,0.4,55,0.2
856,clarity::user::private,sum-with-helper-value,1.17,0.4,220,7,0.0,7,0.0
1226,clarity::user::private,get-b-or0,57.32,0.4,112,60,0.4,60,0.2
444,clarity::user::private,unwrapped-entry,0.58,0.39,137,53,0.4,53,0.2
1278,clarity::user::private,xfer-out,62.11,0.39,170,63,0.4,63,0.2
335,clarity::user::private,expect-active-wormhole-contract,86.81,0.38,63,55,0.4,55,0.2
1266,clarity::user::private,cost-tilde,49.41,0.38,104,52,0.3,52,0.2
390,clarity::user::read-only,is-paused,150.45,0.38,1249,113,0.8,139,0.4
514,clarity::vm::analysis::analysis_db::AnalysisDatabase,get_defined_trait,172.86,0.37,62,9,0.1,9,0.0
342,clarity::user::private,read-uint-32,1.48,0.37,62,54,0.4,54,0.2
441,clarity::user::private,write-batch-entry,208.75,0.37,151,54,0.4,54,0.2
1201,clarity::user::private,div,184.83,0.37,708,72,0.5,76,0.2
1107,clarity::user::private,safe-add,2.23,0.36,144,42,0.3,48,0.2
1231,clarity::user::private,ln-atanh,12.87,0.36,212,56,0.4,56,0.2
1269,clarity::user::private,exp-neg-fixed,19.29,0.36,208,52,0.3,52,0.2
605,clarity::user::private,get-y-given-x-internal,90.83,0.36,126,51,0.3,60,0.2
1277,clarity::user::private,get-pool-or0,37.16,0.36,108,71,0.5,71,0.2
352,clarity::user::private,get-quorum,0.39,0.35,62,54,0.4,54,0.2
1270,clarity::user::private,exp-taylor,11.05,0.35,208,52,0.3,52,0.2
785,clarity::user::private,div-up,0.41,0.34,54,26,0.2,26,0.1
1238,clarity::user::private,stake-tokens-closure,293.4,0.34,128,4,0.0,4,0.0
32,stacks_common::util::hash::Hash20,json_deserialize,0.33,0.33,16308,15000,100.0,0,0.0
1227,clarity::user::private,get-status-str,81.71,0.33,76,76,0.5,76,0.2
442,clarity::user::private,is-price-update-more-recent,19.84,0.31,151,54,0.4,54,0.2
1089,clarity::user::private,find-superset,66.95,0.31,121,36,0.2,37,0.1
577,clarity::user::read-only,get-amount-stacked-at-block-height,56896.64,0.31,743,58,0.4,58,0.2
584,clarity::user::read-only,get-zest-ststx-balance,17154.43,0.31,743,58,0.4,58,0.2
1239,clarity::user::private,set-tokens-staked,121.22,0.31,98,4,0.0,4,0.0
1048,clarity::user::private,next-liquidity-index,395.43,0.3,223,100,0.7,102,0.3
1289,clarity::user::private,quote-out,3.33,0.3,107,99,0.7,107,0.3
1020,clarity::user::read-only,lookup-debt,1181.82,0.3,897,115,0.8,115,0.4
1000,clarity::user::private,get-asset,615.77,0.3,143,81,0.5,83,0.3
590,clarity::user::read-only,get-ststxbtc-balance-in-defis,16442.9,0.29,743,58,0.4,58,0.2
1011,clarity::user::read-only,lookup-collateral,1319.37,0.29,897,115,0.8,115,0.4
589,clarity::user::read-only,get-ststx-balance-in-wallet,1704.23,0.29,743,58,0.4,58,0.2
1149,clarity::user::private,send-underlying,145.37,0.29,42,42,0.3,42,0.1
1352,clarity::user::read-only,get-defi-sbtc-balance,15557.77,0.29,755,59,0.4,59,0.2
592,clarity::user::read-only,get-ststxbtc-balance-in-wallet,1668.8,0.29,743,58,0.4,58,0.2
1117,clarity::user::private,unwrap-status,35.78,0.29,57,27,0.2,27,0.1
275,clarity::user::public,transfer,591.83,0.28,840,117,0.8,143,0.5
1348,clarity::user::read-only,get-wallet-sbtc-balance,1963.85,0.28,757,61,0.4,61,0.2
1027,clarity::user::private,vault-accrue,867.91,0.28,79,45,0.3,45,0.1
1222,clarity::user::private,get-initialized-bool,48.01,0.27,69,69,0.5,69,0.2
258,clarity::user::read-only,get-base-decimals,327.83,0.27,724,119,0.8,149,0.5
1019,clarity::user::read-only,get-collateral,375.69,0.27,827,106,0.7,106,0.3
1139,clarity::user::private,calculate-asset-notional-value,9.2,0.27,54,26,0.2,26,0.1
593,clarity::user::read-only,get-amount-stx-stacked-at-block-height,1904.33,0.27,743,58,0.4,58,0.2
1097,clarity::user::private,already-checked-in-today,9.57,0.27,113,90,0.6,113,0.4
1382,clarity::user::private,get-lock-blocks,0.31,0.27,59,59,0.4,59,0.2
585,clarity::user::read-only,get-bitflow-ststx-balance,4432.57,0.27,743,58,0.4,58,0.2
543,clarity::user::read-only,get-balance,679.0,0.26,188,50,0.3,55,0.2
581,clarity::user::read-only,get-ststx-ratio-v3,1617.24,0.26,743,58,0.4,58,0.2
503,clarity::user::read-only,get-stx-balance,236.0,0.26,785,89,0.6,90,0.3
582,clarity::user::read-only,get-ststx-balance-in-defis,32354.23,0.26,743,58,0.4,58,0.2
588,clarity::user::read-only,get-velar-ststx-amount-from-ststx-stx-pools,4566.95,0.26,743,58,0.4,58,0.2
1120,clarity::user::private,merge-price,0.59,0.26,54,26,0.2,26,0.1
707,clarity::user::private,get-reserves,336.25,0.26,177,66,0.4,72,0.2
587,clarity::user::read-only,get-velar-ststx-amount-from-ststx-aeusdc-pools,4480.98,0.25,743,58,0.4,58,0.2
504,clarity::user::read-only,get-stx-stacking,103.44,0.25,785,89,0.6,90,0.3
362,clarity::builtin,bit-shift-left,0.25,0.25,685,109,0.7,109,0.4
1264,clarity::user::private,get-qn-or0,28.1,0.24,72,52,0.3,52,0.2
579,clarity::user::read-only,get-user-liquid-stx-stacked,54636.02,0.24,743,58,0.4,58,0.2
993,clarity::user::private,protocol-fee,0.26,0.24,33,16,0.1,33,0.1
586,clarity::user::read-only,get-velar-ststx-balance,9059.21,0.24,743,58,0.4,58,0.2
628,clarity::user::private,update-claim-state,365.23,0.24,42,34,0.2,38,0.1
580,clarity::user::read-only,get-ratio-stx-ststx,2446.93,0.24,743,58,0.4,58,0.2
420,clarity::user::read-only,get-D,21786.04,0.23,601,123,0.8,123,0.4
423,clarity::user::read-only,get-current-cycle,42.28,0.23,600,122,0.8,122,0.4
1138,clarity::user::private,get-notional-evaluation,10.69,0.23,28,28,0.2,28,0.1
1263,clarity::user::private,get-qy-or0,22.58,0.23,69,52,0.3,52,0.2
583,clarity::user::read-only,get-arkadiko-ststx-balance,1688.18,0.23,743,58,0.4,58,0.2
1065,clarity::user::private,check-impl-auth,132.0,0.23,78,75,0.5,77,0.2
1026,clarity::user::private,accrue-and-cache,990.23,0.23,122,45,0.3,45,0.1
591,clarity::user::read-only,get-zest-ststxbtc-balance,16437.03,0.22,743,58,0.4,58,0.2
1271,clarity::user::private,stx->ustx,0.24,0.22,52,52,0.3,52,0.2
284,clarity::user::read-only,calc-swap,29.36,0.22,638,181,1.2,223,0.7
517,clarity::vm::analysis::analysis_db::AnalysisDatabase,insert_contract,0.65,0.22,14,11,0.1,14,0.0
1285,clarity::user::private,update-user-stats,36.07,0.22,57,57,0.4,57,0.2
1169,clarity::user::private,is-valid-string,1.03,0.22,86,31,0.2,43,0.1
1098,clarity::user::private,is-check-in-valid,8.45,0.22,113,90,0.6,113,0.4
509,clarity::builtin,map-insert,66.92,0.21,55,38,0.3,41,0.1
1261,clarity::user::private,get-paused,55.28,0.21,53,53,0.4,53,0.2
452,clarity::user::private,insert,12.74,0.21,78,75,0.5,77,0.2
1233,clarity::user::private,get-rn-or0,29.59,0.21,56,56,0.4,56,0.2
361,clarity::builtin,buff-to-int-be,0.21,0.21,453,54,0.4,54,0.2
286,clarity::user::read-only,do-get-revenue,81.87,0.2,638,181,1.2,223,0.7
1122,clarity::user::private,iter-price-multi,196.38,0.2,57,27,0.2,27,0.1
1265,clarity::user::private,calculate-cost,41.23,0.2,41,41,0.3,41,0.1
2,stacks_bench::replay,"Segment: Setup",0.2,0.2,15000,15000,100.0,0,0.0
656,clarity::user::private,set-reserve-internal,20.28,0.2,29,27,0.2,27,0.1
1232,clarity::user::private,get-ry-or0,39.19,0.2,56,56,0.4,56,0.2
1295,clarity::user::private,is-valid-username,1.14,0.2,75,75,0.5,75,0.2
395,clarity::user::public,r,62391.18,0.2,433,329,2.2,433,1.4
429,clarity::user::read-only,get-d,11624.45,0.19,482,192,1.3,205,0.7
1023,clarity::user::read-only,get-debt,259.83,0.19,579,79,0.5,79,0.3
1262,clarity::user::private,get-close-time-or0,44.12,0.19,53,53,0.4,53,0.2
1142,clarity::user::private,normalize,1.38,0.19,80,26,0.2,26,0.1
1422,clarity::user::private,track-new-voter,7.56,0.18,95,95,0.6,95,0.3
1118,clarity::user::private,get-oracle,0.29,0.18,57,27,0.2,27,0.1
207,clarity::builtin,element-at,0.18,0.18,359,7,0.0,7,0.0
1275,clarity::user::private,get-max-trade-or0,66.86,0.18,52,52,0.3,52,0.2
667,clarity::user::private,write-feed,2919.13,0.18,62,50,0.3,50,0.2
524,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,insert_metadata,21.27,0.18,183,11,0.1,14,0.0
627,clarity::user::read-only,is-approved-contract,243.72,0.18,508,35,0.2,39,0.1
1131,clarity::user::private,resolve-callcode,96.95,0.17,72,27,0.2,27,0.1
1312,clarity::user::private,get-member-balance-iter,139.89,0.17,80,2,0.0,2,0.0
408,clarity::user::read-only,get-normalized-income,546.24,0.17,308,65,0.4,69,0.2
1299,clarity::user::private,is-valid-alert-type,0.84,0.17,75,75,0.5,75,0.2
374,clarity::user::private,check-confidence,30.15,0.17,50,33,0.2,33,0.1
989,clarity::user::public,swap-x-for-y-simple-range-multi,142960.87,0.17,305,276,1.8,303,1.0
1141,clarity::user::private,iter-find-collateral,0.83,0.17,63,26,0.2,26,0.1
1300,clarity::user::private,is-valid-name,0.41,0.17,75,75,0.5,75,0.2
666,clarity::user::private,mint-internal,58.53,0.16,62,24,0.2,27,0.1
1094,clarity::user::private,mask-update,1.05,0.16,51,50,0.3,51,0.2
357,clarity::user::private,parse-and-verify-prices-updates,1683.52,0.16,62,54,0.4,54,0.2
405,clarity::user::read-only,get-principal-balance,1146.32,0.16,501,68,0.5,72,0.2
1123,clarity::user::private,price-resolve,217.57,0.16,72,27,0.2,27,0.1
363,clarity::builtin,bit-shift-right,0.16,0.16,455,56,0.4,56,0.2
1111,clarity::user::private,is-ztoken,0.25,0.16,27,27,0.2,27,0.1
389,clarity::user::read-only,is-blocklisted-or-default,324.19,0.16,453,113,0.8,139,0.4
995,clarity::user::private,add-uid,8.0,0.16,50,50,0.3,50,0.2
1140,clarity::user::private,find-collateral-amount,1.53,0.16,63,26,0.2,26,0.1
1124,clarity::user::private,resolve-price-feed,85.51,0.15,72,27,0.2,27,0.1
1318,clarity::user::private,do-sell-auto,134.19,0.15,11,11,0.1,11,0.0
1119,clarity::user::private,get-asset-id,0.26,0.15,57,27,0.2,27,0.1
177,clarity::user::read-only,get-contract,747.9,0.15,317,301,2.0,314,1.0
297,clarity::user::read-only,get-contract-active,336.85,0.15,473,82,0.5,83,0.3
1346,clarity::user::read-only,is-defi-protocol-healthy,81.14,0.15,471,39,0.3,39,0.1
753,clarity::user::private,claim-staking-reward-at-cycle,403.92,0.15,47,5,0.0,5,0.0
1137,clarity::user::private,oracle-timestamp-fresh,2.37,0.15,72,27,0.2,27,0.1
1144,clarity::user::private,iter-find-debt,0.78,0.15,68,22,0.1,22,0.1
393,clarity::user::read-only,get-reserve,75.48,0.15,420,111,0.7,137,0.4
654,clarity::user::private,accrue-to-treasury,165.36,0.15,40,32,0.2,36,0.1
174,clarity::user::read-only,get-is-fee-exempt,698.15,0.14,317,301,2.0,314,1.0
982,clarity::user::public,swap-y-for-x-simple-range-multi,28891.69,0.14,296,277,1.8,295,1.0
745,clarity::user::private,get-entitled-staking-reward,264.74,0.14,49,5,0.0,5,0.0
414,clarity::user::read-only,mul-precision-with-factor,194.42,0.14,405,66,0.4,70,0.2
1082,clarity::user::private,get-egroup,697.94,0.14,73,36,0.2,37,0.1
386,clarity::user::read-only,get-oracle-resilient,1041.61,0.14,415,109,0.7,135,0.4
1216,clarity::user::private,execute-checks-write-feeds,314.76,0.14,7,6,0.0,6,0.0
999,clarity::user::private,abs-int,0.32,0.13,43,39,0.3,43,0.1
391,clarity::user::read-only,check-pool-status,275.07,0.13,415,109,0.7,135,0.4
1084,clarity::user::private,population,97.62,0.13,73,36,0.2,37,0.1
1145,clarity::user::private,is-healthy,0.65,0.13,52,26,0.2,26,0.1
387,clarity::user::read-only,get-oracle-instant,611.79,0.13,415,109,0.7,135,0.4
1356,clarity::user::read-only,get-user-sBTC-zest-v2,8620.69,0.13,345,35,0.2,35,0.1
657,clarity::user::private,update-reserve-interest-rates-and-timestamp,558.64,0.13,40,32,0.2,36,0.1
1221,clarity::user::private,only-admin,0.29,0.13,24,24,0.2,24,0.1
994,clarity::user::private,interval-passed,0.38,0.13,33,16,0.1,33,0.1
1024,clarity::user::private,accrue-user-debts,633.62,0.13,48,47,0.3,47,0.2
1274,clarity::user::private,check-trade-limit,67.79,0.13,52,52,0.3,52,0.2
1284,clarity::user::private,add-user-if-new,57.52,0.13,57,57,0.4,57,0.2
1010,clarity::user::private,get-enabled-bitmap,35.78,0.13,89,59,0.4,59,0.2
1086,clarity::user::private,active,250.59,0.13,73,36,0.2,37,0.1
1143,clarity::user::private,find-debt-scaled,1.35,0.13,54,26,0.2,26,0.1
410,clarity::user::read-only,get-rt-by-block,424.58,0.13,410,72,0.5,76,0.2
758,clarity::user::private,check-is-approved,20.23,0.13,77,5,0.0,5,0.0
1354,clarity::user::read-only,get-user-sBTC-zest,11762.55,0.12,345,35,0.2,35,0.1
1428,clarity::user::private,track-new-tipper,5.6,0.12,70,70,0.5,70,0.2
349,clarity::user::private,is-valid-guardian-set,41.81,0.12,63,55,0.4,55,0.2
415,clarity::user::read-only,mul-arbitrary,5.32,0.12,405,66,0.4,70,0.2
519,clarity::vm::database::key_value_wrapper::RollbackWrapper,insert_metadata,0.12,0.12,183,11,0.1,14,0.0
733,clarity::user::private,get-sbtc-balance,18.94,0.12,33,22,0.1,29,0.1
1136,clarity::user::private,oracle-price-legal,0.21,0.12,72,27,0.2,27,0.1
1383,clarity::user::private,get-bonus-multiplier,0.81,0.12,59,59,0.4,59,0.2
358,clarity::user::private,parse-price-info-and-proof,1576.42,0.12,62,54,0.4,54,0.2
178,clarity::user::read-only,get-provider,736.12,0.12,317,301,2.0,314,1.0
353,clarity::user::private,parse-pnau-header,20.63,0.12,63,55,0.4,55,0.2
1254,clarity::user::private,spend-energy,77.48,0.12,30,1,0.0,1,0.0
1413,clarity::user::private,track-new-user,5.73,0.12,71,71,0.5,71,0.2
406,clarity::user::read-only,calculate-cumulated-balance,2493.11,0.12,261,65,0.4,69,0.2
409,clarity::user::read-only,calculate-linear-interest,410.85,0.12,350,66,0.4,70,0.2
1009,clarity::user::private,get-position,549.09,0.12,60,59,0.4,59,0.2
1384,clarity::user::private,is-valid-lock-period,0.37,0.12,59,59,0.4,59,0.2
1303,clarity::user::private,is-valid-tier,0.25,0.11,48,48,0.3,48,0.2
355,clarity::user::private,parse-merkle-root-data-from-vaa-payload,5.3,0.11,62,54,0.4,54,0.2
1121,clarity::user::private,price-multi-resolve,197.25,0.11,29,29,0.2,29,0.1
1197,clarity::user::private,lift,68.61,0.11,30,15,0.1,15,0.0
428,clarity::user::read-only,get-x,15088.79,0.11,285,167,1.1,172,0.6
1059,clarity::user::private,calc-principal-ratio-reduction,0.23,0.11,19,19,0.1,19,0.1
1064,clarity::user::private,refresh,0.7,0.11,62,59,0.4,61,0.2
1345,clarity::builtin,sqrti,0.11,0.11,203,6,0.0,6,0.0
1355,clarity::user::read-only,get-user-sBTC-zest-v1,3138.61,0.11,345,35,0.2,35,0.1
1060,clarity::user::private,check-caller-auth,54.65,0.1,35,35,0.2,35,0.1
1306,clarity::user::private,withdraw,1759.77,0.1,8,4,0.0,4,0.0
419,clarity::user::read-only,get-y,12958.7,0.1,253,168,1.1,177,0.6
1158,clarity::user::private,call-a,686.84,0.1,16,14,0.1,16,0.1
1218,clarity::user::private,only-owner,60.18,0.1,48,47,0.3,48,0.2
412,clarity::user::read-only,get-user-index,1013.8,0.1,255,65,0.4,69,0.2
648,clarity::user::read-only,get-user-reserve-data,332.16,0.1,259,34,0.2,38,0.1
710,clarity::user::private,burn-internal,22.65,0.1,38,15,0.1,15,0.0
748,clarity::user::read-only,get-staker-at-cycle-or-default,246.2,0.1,322,9,0.1,9,0.0
909,clarity::user::private,add-pox-partial-stacked-to-ith-cycle,38.25,0.1,36,2,0.0,2,0.0
1002,clarity::user::read-only,get-status,263.82,0.09,125,79,0.5,81,0.3
496,clarity::user::read-only,c,1.34,0.09,326,20,0.1,21,0.1
997,clarity::user::private,update-primary-name-owner,36.16,0.09,29,29,0.2,29,0.1
651,clarity::user::private,update-cumulative-indexes,122.0,0.09,40,32,0.2,36,0.1
1417,clarity::user::read-only,get-staking-rewards-at-cycle,1860.27,0.09,300,1,0.0,1,0.0
382,clarity::user::read-only,get-x-given-y,354.4,0.09,289,80,0.5,91,0.3
649,clarity::user::private,cumulate-balance-internal,539.9,0.09,41,33,0.2,37,0.1
670,clarity::user::read-only,check-assets,1717.17,0.09,210,17,0.1,17,0.1
1127,clarity::user::private,normalize-pyth,0.51,0.09,40,27,0.2,27,0.1
1129,clarity::builtin,from-consensus-buff?,0.09,0.09,33,23,0.2,23,0.1
684,clarity::user::private,get-user-asset-data,406.02,0.08,17,14,0.1,14,0.0
1078,clarity::user::private,convert-to-shares-preview,159.66,0.08,42,37,0.2,38,0.1
1276,clarity::user::private,ensure-user-balance,5.96,0.08,41,41,0.3,41,0.1
1108,clarity::user::private,write-feeds,1581.0,0.08,29,29,0.2,29,0.1
1230,clarity::user::private,ln-norm-step,1.29,0.08,56,4,0.0,4,0.0
1110,clarity::user::private,accrue-collateral-asset,315.61,0.08,27,27,0.2,27,0.1
1184,clarity::user::private,no-token-id,0.09,0.08,17,13,0.1,17,0.1
629,clarity::user::private,claim-rewards-priv,299.09,0.08,6,6,0.0,6,0.0
1096,clarity::user::private,receive-tokens,100.11,0.08,24,23,0.2,24,0.1
1223,clarity::user::private,xfer-in,15.56,0.08,41,41,0.3,41,0.1
850,clarity::user::private,do-get-current-cycle,0.69,0.08,11,11,0.1,11,0.0
1282,clarity::user::private,remove-supplied-asset,50.26,0.08,32,12,0.1,12,0.0
1163,clarity::user::private,iter-find-asset,0.4,0.08,20,9,0.1,9,0.0
1173,clarity::user::private,is-valid-price,0.11,0.08,33,24,0.2,33,0.1
1077,clarity::user::private,vault-deposit,490.61,0.08,22,21,0.1,22,0.1
439,clarity::user::private,batch-read-signatures,12.12,0.07,19,1,0.0,1,0.0
484,clarity::user::read-only,shutdown-not-activated,260.02,0.07,177,90,0.6,97,0.3
1057,clarity::user::private,vault-system-repay,117.32,0.07,19,19,0.1,19,0.1
1091,clarity::user::private,resolve-or-create,10.81,0.07,40,39,0.3,40,0.1
1109,clarity::user::private,accrue-user-collateral,315.95,0.07,29,29,0.2,29,0.1
1126,clarity::user::private,call-pyth,16.27,0.07,40,27,0.2,27,0.1
992,clarity::user::private,normalize-to-wad,0.19,0.07,26,26,0.2,26,0.1
186,clarity::user::read-only,get-revenue,39.04,0.07,191,127,0.8,145,0.5
218,clarity::user::private,delegate-stx-inner,239.44,0.07,20,20,0.1,20,0.1
1125,clarity::user::private,resolve-pyth,48.23,0.07,40,27,0.2,27,0.1
1146,clarity::user::private,get-asset-value,24.53,0.07,17,17,0.1,17,0.1
1253,clarity::user::private,execute-swap,96.43,0.07,30,1,0.0,1,0.0
1186,clarity::user::private,get-token-balance,24.9,0.07,16,11,0.1,12,0.0
1166,clarity::user::private,vault-redeem,214.72,0.07,19,19,0.1,19,0.1
1003,clarity::user::read-only,get-bitmap,132.84,0.07,154,79,0.5,81,0.3
1165,clarity::user::private,send-tokens,201.22,0.07,20,20,0.1,20,0.1
312,clarity::user::read-only,is-not-migrated,69.86,0.06,166,93,0.6,94,0.3
650,clarity::user::read-only,is-lending-pool,70.61,0.06,175,34,0.2,38,0.1
1283,clarity::user::private,set-user-reserve-as-collateral-internal,35.59,0.06,22,18,0.1,18,0.1
1113,clarity::user::private,user-safe-mask,0.72,0.06,29,29,0.2,29,0.1
1176,clarity::user::private,is-valid-recipient,0.09,0.06,11,11,0.1,11,0.0
294,clarity::user::read-only,get-saved-rewards,149.3,0.06,166,60,0.4,60,0.2
1112,clarity::user::private,get-assets,371.7,0.06,51,47,0.3,47,0.2
1128,clarity::user::private,resolve-dia,36.24,0.06,32,22,0.1,22,0.1
1095,clarity::user::private,add-user-collateral,25.54,0.06,24,23,0.2,24,0.1
1157,clarity::user::read-only,is-owner,57.74,0.06,179,92,0.6,179,0.6
1185,clarity::user::private,calculate-dynamic-fee,60.0,0.06,27,9,0.1,13,0.0
754,clarity::user::private,decimals-to-fixed,4.33,0.06,8,5,0.0,6,0.0
1130,clarity::user::private,call-dia,35.5,0.06,32,22,0.1,22,0.1
1183,clarity::user::private,yes-token-id,0.07,0.06,17,13,0.1,17,0.1
1114,clarity::user::private,get-status-multi,82.18,0.06,29,29,0.2,29,0.1
830,clarity::user::private,interest-util-less-than-kink,17.0,0.06,6,6,0.0,6,0.0
1115,clarity::user::private,uint-to-list-u64,33.68,0.06,29,29,0.2,29,0.1
1174,clarity::user::private,is-valid-duration,0.24,0.06,33,24,0.2,33,0.1
1198,clarity::user::private,lower,17.73,0.06,15,15,0.1,15,0.0
1236,clarity::user::private,set-balance,12.59,0.06,8,5,0.0,5,0.0
1279,clarity::user::private,mint-no,18.22,0.05,20,20,0.1,20,0.1
1164,clarity::user::private,remove-user-collateral,6.89,0.05,21,21,0.1,21,0.1
501,clarity::user::read-only,g_,2.72,0.05,182,20,0.1,21,0.1
1255,clarity::user::private,burn-and-reward-action,40.41,0.05,30,1,0.0,1,0.0
1323,clarity::user::private,velar-sa,274.38,0.05,11,11,0.1,11,0.0
1058,clarity::user::public,accrue,733.63,0.05,144,97,0.6,99,0.3
500,clarity::user::read-only,find-x-next,9.81,0.05,182,20,0.1,21,0.1
813,clarity::user::private,get-time-now,0.54,0.05,12,12,0.1,12,0.0
1172,clarity::user::private,increment-listing-id,5.29,0.05,33,24,0.2,33,0.1
1288,clarity::user::private,mint-yes,23.42,0.05,17,17,0.1,17,0.1
518,clarity::vm::database::key_value_wrapper::RollbackWrapper,has_metadata_entry,5.93,0.05,197,11,0.1,14,0.0
1134,clarity::user::private,resolve-ztoken,2.18,0.05,23,23,0.2,23,0.1
1161,clarity::user::private,find-and-resolve-asset-value,0.92,0.05,9,9,0.1,9,0.0
604,clarity::user::read-only,get-y-given-x,161.62,0.05,126,51,0.3,60,0.2
217,clarity::user::read-only,burn-height-to-reward-cycle,63.95,0.05,111,47,0.3,49,0.2
853,clarity::user::private,filter-out-values-eq-to-helper-value,0.12,0.05,15,3,0.0,3,0.0
1001,clarity::user::read-only,get-reverse,161.87,0.05,125,79,0.5,81,0.3
1063,clarity::user::private,remove-user-scaled-debt,3.25,0.05,18,18,0.1,18,0.1
1171,clarity::user::private,set-user-data,0.82,0.05,10,10,0.1,10,0.0
706,clarity::user::read-only,get-swap-quote,297.19,0.04,118,60,0.4,66,0.2
746,clarity::user::read-only,get-staking-stats-at-cycle-or-default,215.59,0.04,147,9,0.1,9,0.0
1319,clarity::user::private,minu,0.13,0.04,22,11,0.1,11,0.0
565,clarity::user::private,xyk-swap-a,230.78,0.04,10,10,0.1,10,0.0
900,clarity::user::private,is-approved-caller,21.66,0.04,24,12,0.1,12,0.0
1076,clarity::user::read-only,get-lp-balance,47.04,0.04,127,112,0.7,127,0.4
1147,clarity::user::private,is-healthy-with-mask,93.75,0.04,17,17,0.1,17,0.1
1297,clarity::user::read-only,get-max-alerts-for-tier,0.76,0.04,75,75,0.5,75,0.2
1054,clarity::user::private,get-account-scaled-debt,15.19,0.04,19,19,0.1,19,0.1
1162,clarity::user::private,find-asset,0.55,0.04,9,9,0.1,9,0.0
747,clarity::user::read-only,get-staking-stats-at-cycle,214.46,0.04,147,9,0.1,9,0.0
1148,clarity::user::private,vault-system-borrow,139.25,0.04,16,16,0.1,16,0.1
440,clarity::user::private,batch-recover-public-keys,0.74,0.04,13,1,0.0,1,0.0
720,clarity::user::private,trnsfr,26.59,0.04,11,11,0.1,11,0.0
216,clarity::user::read-only,current-pox-reward-cycle,114.46,0.04,101,47,0.3,49,0.2
300,clarity::user::read-only,get-cumm-reward,3.68,0.04,94,59,0.4,59,0.2
1150,clarity::user::private,convert-to-scaled-debt,1.35,0.04,16,16,0.1,16,0.1
1175,clarity::user::private,is-contract-not-paused,16.99,0.04,11,11,0.1,11,0.0
214,clarity::user::private,update-price-token-iter,1.1,0.04,8,4,0.0,4,0.0
936,clarity::user::private,stableswap-swap-a,878.63,0.04,9,9,0.1,9,0.0
643,clarity::user::read-only,get-reserve-vault,106.53,0.04,102,34,0.2,38,0.1
1159,clarity::user::private,call-b,187.11,0.04,5,5,0.0,5,0.0
485,clarity::user::read-only,get-contract-can-burn-by-qualified-name,56.4,0.04,93,51,0.3,55,0.2
596,clarity::user::private,swap-sa,269.16,0.04,7,7,0.0,7,0.0
1432,clarity::user::private,newton-step,0.31,0.04,21,3,0.0,3,0.0
293,clarity::user::read-only,get-pending-rewards,616.69,0.04,103,60,0.4,60,0.2
1135,clarity::user::read-only,oracle-last-update,24.18,0.04,72,27,0.2,27,0.1
1151,clarity::user::private,add-user-scaled-debt,8.1,0.04,16,16,0.1,16,0.1
298,clarity::user::public,add-holder,178.53,0.04,94,59,0.4,59,0.2
960,clarity::builtin,secp256k1-verify,2.36,0.04,1,1,0.0,1,0.0
1411,clarity::user::read-only,get-user-clicks,45.9,0.04,71,71,0.5,71,0.2
716,clarity::user::read-only,is-univ2,1.03,0.03,105,70,0.5,71,0.2
737,clarity::user::read-only,get-reward-cycle,41.76,0.03,105,9,0.1,9,0.0
1296,clarity::user::read-only,get-user-alert-count,72.41,0.03,75,75,0.5,75,0.2
1381,clarity::user::private,calculate-rate,0.16,0.03,15,11,0.1,12,0.0
1398,clarity::user::private,not-eq-bumped-sbtc,0.05,0.03,6,5,0.0,5,0.0
1408,clarity::user::private,determine-result,0.29,0.03,14,14,0.1,14,0.0
782,clarity::user::public,swap-b-to-a,349.02,0.03,86,41,0.3,43,0.1
1421,clarity::user::read-only,get-user-vote-count,60.82,0.03,95,95,0.6,95,0.3
1426,clarity::user::read-only,get-user-tips-received,6.31,0.03,70,70,0.5,70,0.2
191,clarity::user::private,send-stx,3.25,0.03,4,2,0.0,2,0.0
299,clarity::user::read-only,get-holders-address-to-index,138.51,0.03,94,59,0.4,59,0.2
814,clarity::user::private,decay-bucket-amount,14.61,0.03,8,8,0.1,8,0.0
838,clarity::user::private,decode-pyth,9.86,0.03,9,5,0.0,5,0.0
840,clarity::user::private,convert-res,0.24,0.03,9,5,0.0,5,0.0
655,clarity::user::read-only,get-reserve-factor,86.52,0.03,78,32,0.2,36,0.1
717,clarity::user::read-only,is-univ2v2,0.6,0.03,84,69,0.5,70,0.2
548,clarity::user::private,get-owner,43.27,0.03,8,8,0.1,8,0.0
632,clarity::user::private,set-reward-program-income,10.11,0.03,6,6,0.0,6,0.0
738,clarity::user::read-only,get-activation-block-or-default,19.9,0.03,109,9,0.1,9,0.0
1308,clarity::user::read-only,get-user-id,25.33,0.03,54,5,0.0,5,0.0
227,clarity::user::private,fold-swap-multi,74.07,0.03,5,3,0.0,3,0.0
523,clarity::vm::database::clarity_db::ClarityDatabase,set_contract_data_size,0.45,0.03,14,11,0.1,14,0.0
546,clarity::user::private,mint-many-iter,5.49,0.03,2,2,0.0,2,0.0
